item_id,order_id,product_id,quantity,unit_price,discount_percent
1565,1763,77,-2,16431.12,26.2
1566,1734,21,1,3712.29,41.4
1567,1866,99,5,9257.28,62.0
1568,925,7,5,4561.51,32.9
1569,1229,29,4,2237.98,35.0
1570,1584,147,-2,15543.81,24.7
1571,1233,70,1,15252.23,8.1
1572,464,60,3,4387.34,91.8
1573,859,124,2,19144.25,27.4
1574,1628,26,5,10955.36,69.1
1575,182,16,4,9923.11,21.7
1576,152,65,1,2164.22,1.0
1577,580,149,5,13292.04,8.3
1578,52,13,2,17883.28,3.9
1579,1085,144,4,17078.99,92.6
1580,828,140,1,17535.8,60.2
1581,505,75,2,5230.56,89.5
1582,1914,85,3,17774.29,99.6
1583,430,82,4,1321.53,47.8
1584,1375,25,5,2083.82,92.1
1585,783,16,4,2067.75,70.2
1586,177,127,2,15675.55,9.8
1587,1397,80,1,19927.54,30.3
1588,951,2,5,11157.34,65.5
1589,593,24,5,9241.59,63.2
1590,650,35,1,15474.88,60.8
1591,1987,112,5,7433.2,38.1
1592,1762,110,1,4852.96,78.9
1593,164,10,4,6103.14,97.1
1594,1347,98,5,19975.24,16.9
1595,1314,39,3,17551.87,7.6
1596,487,22,2,6696.78,41.1
1597,1359,111,2,7831.87,40.7
1598,519,89,3,3592.46,65.6
1599,1515,80,1,2864.72,36.3
1600,997,17,4,11716.61,59.7
1601,1257,71,3,8575.78,60.5
1602,1038,146,5,4496.02,5.8
1603,757,28,3,8710.45,34.8
1604,1359,103,3,15588.11,29.6
1605,299,48,1,9168.13,39.0
1606,273,93,1,5253.91,87.4
1607,976,6,1,5951.8,99.9
1608,1887,71,2,201.36,81.8
1609,1043,108,3,906.45,70.0
1610,912,27,1,19371.45,98.0
1611,844,105,1,13479.08,98.8
1612,1648,26,5,2900.3,47.2
1613,346,50,1,2522.12,87.0
1614,1351,42,2,11089.06,18.1
1615,1139,40,5,5626.59,32.7
1616,319,135,5,11862.0,29.7
1617,3,70,5,5432.73,60.5
1618,238,59,1,14120.17,93.6
1619,711,8,3,3965.37,96.7
1620,1933,114,2,15346.26,53.1
1621,269,2,4,5856.44,64.0
1622,1917,93,5,19612.83,59.9
1623,952,135,2,18540.02,1.7
1624,150,7,1,12478.99,91.0
1625,1459,85,1,12303.96,87.2
1626,259,131,1,18603.71,26.3
1627,962,143,4,5827.96,88.4
1628,264,141,1,12867.03,67.4
1629,1898,58,-1,15144.57,49.8
1630,1870,144,1,13506.4,22.7
1631,1144,150,2,2037.2,82.4
1632,1271,114,2,16458.18,40.2
1633,1180,4,3,11095.74,95.8
1634,1874,127,5,11486.08,69.8
1635,43,140,2,11560.66,73.7
1636,1709,108,4,11372.13,4.9
1637,611,92,5,12193.96,54.3
1638,31,97,1,7831.3,42.0
1639,493,60,3,7487.97,89.4
1640,170,103,4,8346.05,92.6
1641,857,144,5,17988.47,5.9
1642,733,57,5,5679.02,47.9
1643,817,42,4,5985.64,30.1
1644,1585,128,2,6529.86,87.6
1645,19,137,2,4883.73,14.1
1646,514,45,5,194.87,3.2
1647,164,117,3,2301.16,33.1
1648,506,102,3,10738.09,31.5
1649,578,150,4,3564.93,49.9
1650,1657,97,-2,3374.39,45.2
1651,490,55,2,12449.59,33.8
1652,1229,75,2,16981.64,32.2
1653,1102,36,2,1017.19,2.0
1654,1697,36,4,3758.04,88.2
1655,1265,24,1,9758.92,95.1
1656,1230,36,1,6110.51,40.7
1657,1110,46,3,13721.49,59.0
1658,1843,104,2,9549.3,99.1
1659,11,102,2,16406.19,75.2
1660,1989,56,2,11768.75,50.0
1661,619,137,3,251.04,15.1
1662,857,25,1,2214.23,23.9
1663,499,55,2,9839.24,48.7
1664,1237,16,-3,531.41,70.9
1665,1328,88,4,3009.88,84.2
1666,772,72,1,10331.04,36.8
1667,1987,80,-2,11629.41,62.2
1668,1841,37,3,15899.04,34.4
1669,1647,56,2,1748.59,38.5
1670,1286,120,5,15390.75,28.5
1671,772,75,3,16773.55,44.4
1672,1603,31,3,3996.65,61.4
1673,1869,27,4,19483.3,42.8
1674,862,110,3,3618.22,47.1
1675,1836,108,1,15696.69,16.0
1676,178,83,1,8194.91,7.4
1677,1478,16,2,1478.02,11.4
1678,980,141,4,578.4,62.9
1679,979,110,2,2796.12,19.8
1680,996,32,5,3190.72,86.9
1681,776,133,5,7415.92,22.1
1682,1020,22,2,12164.85,19.3
1683,83,8,2,9125.76,33.7
1684,1861,63,5,11335.53,69.7
1685,1790,63,1,4222.86,26.0
1686,706,129,4,12290.86,12.7
1687,981,138,1,9868.69,55.4
1688,1642,128,5,1524.41,98.5
1689,1835,54,2,920.76,9.8
1690,563,8,3,3356.98,42.8
1691,600,48,2,17442.94,36.9
1692,1650,37,3,6386.86,34.5
1693,1971,64,3,13485.56,31.4
1694,1539,99,4,5277.54,44.1
1695,602,110,3,16301.5,57.8
1696,1451,95,1,6205.86,62.5
1697,645,2,5,2679.32,56.7
1698,670,99,3,17189.09,14.3
1699,1377,14,2,15038.81,87.6
1700,1457,127,2,14819.93,70.2
1701,1258,113,2,5222.27,87.7
1702,1775,36,5,2293.92,43.7
1703,1603,96,2,3032.15,19.6
1704,1829,127,1,5808.8,34.5
1705,1010,146,2,7534.25,86.4
1706,597,14,2,4680.55,61.1
1707,275,24,5,13644.62,94.7
1708,1941,37,2,8949.68,73.1
1709,320,15,3,6401.46,71.8
1710,809,125,4,333.84,19.7
1711,1291,57,5,8584.14,0.4
1712,138,36,2,638.63,94.9
1713,101,133,3,2617.35,81.7
1714,1584,140,2,8514.91,45.1
1715,1181,98,-3,3411.07,97.7
1716,1107,104,1,13976.51,38.1
1717,1745,86,3,12171.13,28.6
1718,891,35,-2,18352.81,28.0
1719,1465,14,2,2996.87,62.2
1720,1564,24,2,7546.59,82.5
1721,1985,1,3,5906.29,11.0
1722,707,136,1,10863.78,4.9
1723,1949,135,5,12814.55,72.8
1724,74,74,1,1318.9,6.1
1725,496,17,4,17883.13,34.0
1726,1408,55,2,10496.57,65.5
1727,563,132,4,6274.86,32.0
1728,1036,13,5,12819.32,10.3
1729,826,133,4,5708.46,11.0
1730,1722,116,1,1915.09,92.7
1731,77,40,1,8155.49,60.6
1732,1422,144,2,9726.28,10.3
1733,192,28,4,8543.44,79.9
1734,866,29,5,9453.45,83.2
1735,899,92,5,4119.1,19.9
1736,848,17,1,14416.4,86.5
1737,682,138,2,5186.11,64.4
1738,138,90,4,14141.23,54.5
1739,506,94,2,11612.2,59.3
1740,1559,131,2,7819.14,65.9
1741,194,120,4,6769.51,4.3
1742,1396,85,3,18587.71,42.8
1743,994,54,-1,228.56,78.9
1744,699,53,4,3657.51,75.4
1745,881,144,2,5175.42,7.0
1746,760,16,2,17508.28,37.1
1747,615,110,2,187.92,54.4
1748,1676,49,1,10749.9,56.4
1749,967,33,1,12814.28,76.6
1750,459,143,2,19007.61,79.3
1751,961,117,1,2505.32,76.0
1752,600,36,4,13084.22,92.2
1753,407,1,1,271.54,90.7
1754,300,19,2,14354.93,27.9
1755,397,76,4,4410.47,67.8
1756,107,90,4,16990.45,69.2
1757,916,121,5,16700.95,78.4
1758,1850,110,5,11693.03,47.5
1759,771,94,4,7062.35,39.9
1760,1577,117,1,12184.39,72.3
1761,774,135,2,5822.68,26.6
1762,36,94,3,18905.03,98.6
1763,778,94,4,12520.45,95.7
1764,374,33,5,1611.18,25.8
1765,1278,4,3,13896.26,47.8
1766,499,108,1,6758.04,78.9
1767,1202,30,3,839.12,70.2
1768,90,18,2,8439.27,3.1
1769,67,35,5,11479.23,20.9
1770,536,120,5,9168.71,55.6
1771,1749,53,3,10201.24,71.4
1772,734,126,5,3819.13,28.4
1773,826,121,3,7749.64,97.0
1774,1456,130,4,17075.97,67.9
1775,492,40,-1,1923.22,99.5
1776,1014,36,4,8523.32,14.6
1777,1062,37,5,6728.14,85.8
1778,1213,43,4,13429.23,29.0
1779,81,9,2,513.74,39.1
1780,102,23,4,15819.22,32.0
1781,1207,7,3,5668.09,82.4
1782,1015,30,2,14619.7,87.9
1783,1426,51,3,17982.15,84.5
1784,1863,56,2,16255.29,8.9
1785,120,15,5,1143.06,82.1
1786,1206,61,4,10468.72,72.7
1787,1658,80,5,19346.81,17.3
1788,1319,60,3,1382.93,54.4
1789,1932,47,1,12470.59,23.0
1790,1892,68,4,8401.47,8.9
1791,1578,107,5,18332.18,2.5
1792,1616,22,2,13520.14,42.9
1793,137,90,5,6131.69,45.9
1794,1429,66,1,17449.12,91.1
1795,452,19,1,823.08,34.9
1796,1124,55,2,266.5,61.3
1797,1019,52,5,10126.38,97.9
1798,194,143,1,14965.22,14.0
1799,865,60,4,14695.59,35.6
1800,59,27,4,8600.1,69.0
1801,202,131,4,17407.69,12.5
1802,1088,139,2,8242.42,23.6
1803,1116,135,3,589.04,72.9
1804,813,42,4,3520.76,15.9
1805,871,111,5,16632.97,51.5
1806,1168,50,4,1803.94,39.5
1807,1674,84,5,18343.86,60.2
1808,1827,138,1,9329.61,58.1
1809,496,82,1,2798.02,34.1
1810,977,123,4,6522.05,60.3
1811,1016,98,5,16788.23,91.2
1812,757,137,-1,18493.13,91.8
1813,1928,75,4,2276.27,94.7
1814,794,85,5,3850.57,7.0
1815,1686,36,3,17361.31,35.1
1816,191,137,1,13000.91,84.2
1817,632,135,1,17473.45,36.1
1818,90,2,2,5311.62,59.4
1819,1308,47,4,11267.44,88.9
1820,716,119,2,12886.95,77.4
1821,1208,51,-1,14648.62,15.0
1822,1298,4,5,7889.36,62.6
1823,1011,71,1,8089.85,64.3
1824,706,39,2,4618.53,18.9
1825,1239,54,5,411.98,16.8
1826,86,4,4,12814.88,2.0
1827,279,67,4,13059.04,42.3
1828,532,147,2,9444.51,79.3
1829,1301,74,3,9946.88,78.2
1830,189,71,5,7412.82,40.8
1831,1592,127,4,10900.73,49.3
1832,427,93,3,18800.91,21.9
1833,677,17,4,17936.84,97.5
1834,1358,108,5,4052.67,74.8
1835,549,130,3,11275.13,85.6
1836,1355,91,4,12636.62,85.5
1837,1705,127,4,16614.42,51.8
1838,493,40,-3,16246.94,47.3
1839,1075,121,-3,18031.73,29.1
1840,326,105,5,11260.97,65.7
1841,1329,65,4,19936.66,69.1
1842,1775,138,1,15286.86,79.0
1843,654,16,1,11958.03,53.2
1844,822,119,1,1117.62,19.7
1845,353,51,4,8992.05,91.5
1846,1004,37,5,6363.17,63.5
1847,1889,89,1,4909.61,92.5
1848,130,108,5,19856.85,11.0
1849,79,34,1,6067.96,34.3
1850,1348,48,1,6301.87,34.3
1851,1812,17,4,11972.84,77.2
1852,1407,60,4,12446.77,83.2
1853,678,49,1,2322.34,23.9
1854,723,148,-1,8081.99,18.5
1855,944,68,4,16825.81,38.0
1856,376,89,1,10519.09,49.6
1857,1083,50,3,7036.38,34.2
1858,165,67,4,19538.3,79.8
1859,1688,21,3,1965.96,47.7
1860,1848,78,3,6322.02,68.4
1861,1411,117,4,2800.68,18.6
1862,1731,28,2,5024.27,25.0
1863,196,36,3,16626.06,37.5
1864,867,43,3,17671.11,17.4
1865,869,8,5,2458.71,97.6
1866,1342,114,1,11824.19,93.3
1867,869,147,5,16661.94,24.0
1868,1619,61,5,6786.94,7.4
1869,1526,127,3,6778.18,71.2
1870,1477,139,2,18296.15,70.4
1871,858,113,1,18958.09,95.2
1872,441,72,5,18403.18,53.1
1873,79,79,1,13185.66,65.0
1874,118,38,2,8074.68,36.6
1875,1760,38,2,2230.63,25.5
1876,966,93,4,7634.07,18.5
1877,1249,17,3,5926.81,2.4
1878,585,67,1,10474.61,70.7
1879,1325,77,5,7512.99,91.5
1880,174,10,2,13323.0,58.5
1881,991,31,1,6481.8,40.8
1882,1400,150,4,12138.64,39.0
1883,1603,87,4,4351.23,16.2
1884,229,110,5,1759.29,5.4
1885,1032,126,5,3196.83,9.8
1886,1127,64,1,15758.24,44.3
1887,1392,118,4,2366.78,2.7
1888,281,145,4,9797.75,44.2
1889,599,89,5,16825.7,8.1
1890,1769,51,3,6424.14,1.0
1891,364,2,4,14873.78,52.1
1892,1148,127,1,17752.38,74.5
1893,635,89,2,11929.46,50.3
1894,927,102,1,5516.79,60.5
1895,1473,53,4,13620.46,29.8
1896,141,138,2,4877.86,42.4
1897,1035,25,2,16619.08,66.5
1898,915,45,3,2092.56,24.5
1899,769,16,3,3277.69,0.3
1900,482,138,2,7297.07,23.6
1901,65,141,1,17641.53,67.2
1902,1072,32,4,4523.05,84.1
1903,487,138,1,13005.41,70.1
1904,503,98,4,15006.81,59.3
1905,628,125,2,1018.84,2.3
1906,266,21,1,15632.81,96.7
1907,1871,3,4,4904.74,56.1
1908,1785,8,5,16775.2,32.1
1909,370,56,5,7489.16,76.5
1910,1807,150,5,5370.14,64.3
1911,741,67,4,12149.61,14.2
1912,810,89,1,12040.79,45.4
1913,1021,21,4,14713.79,81.1
1914,1410,129,2,16944.5,24.1
1915,726,103,4,15321.76,38.2
1916,1590,113,1,7507.88,49.4
1917,940,26,5,9608.76,28.6
1918,96,43,2,13779.07,92.8
1919,1560,74,1,6108.33,78.7
1920,1815,98,4,4175.39,21.8
1921,608,29,4,8380.31,9.7
1922,611,45,1,7554.41,29.6
1923,465,29,5,14768.73,20.7
1924,1891,107,1,16850.21,38.8
1925,773,138,4,11903.79,90.2
1926,1899,6,5,11218.78,96.1
1927,7,8,2,9779.78,60.3
1928,1313,59,2,13832.9,7.9
1929,706,148,2,15611.34,70.7
1930,1942,30,2,9702.83,5.8
1931,676,58,1,18166.07,5.0
1932,1522,38,1,10910.0,17.0
1933,1052,41,1,10420.02,2.0
1934,1099,30,5,15476.27,94.6
1935,1336,14,4,6759.85,44.8
1936,1256,134,5,9593.58,28.5
1937,1259,115,1,6382.9,93.0
1938,277,28,1,5655.27,85.4
1939,1620,86,3,10384.0,9.5
1940,1270,137,1,8710.1,49.3
1941,1295,81,2,1984.79,40.8
1942,1698,25,4,19623.29,36.7
1943,722,115,4,2156.78,59.7
1944,1247,106,5,10191.62,8.9
1945,1719,55,5,13000.58,88.7
1946,110,101,2,13984.22,11.4
1947,425,4,4,19823.05,34.8
1948,1629,44,2,16069.27,69.1
1949,864,31,2,1629.95,61.4
1950,1080,85,1,15110.83,4.5
1951,1412,15,2,12067.39,75.0
1952,761,133,5,4575.66,69.5
1953,1851,61,5,11008.36,83.1
1954,314,124,2,12114.76,15.4
1955,1866,83,3,2206.24,80.9
1956,143,48,1,12624.07,84.3
1957,1850,66,4,17970.8,90.5
1958,218,47,4,16240.85,12.2
1959,1111,102,5,5296.29,25.8
1960,1690,54,5,5108.61,23.4
1961,643,100,1,12101.84,0.9
1962,1581,121,5,13263.4,33.8
1963,1962,12,4,13945.69,30.6
1964,1807,149,2,12629.79,91.5
1965,66,144,5,12146.5,17.6
1966,221,118,2,6639.58,94.6
1967,1896,24,5,1381.0,87.7
1968,442,121,4,9111.14,47.8
1969,279,31,2,14161.59,97.5
1970,1447,47,2,12962.15,73.5
1971,1936,70,5,10551.69,79.2
1972,1479,59,1,8294.71,91.2
1973,379,61,3,18045.57,9.4
1974,1115,26,3,5874.77,16.8
1975,1559,142,3,3190.5,98.5
1976,64,41,2,16189.35,75.4
1977,15,79,3,14060.88,93.8
1978,242,132,1,19599.51,41.7
1979,562,3,5,5771.64,30.9
1980,720,50,5,14162.96,89.7
1981,958,10,2,6071.63,32.5
1982,192,15,2,7772.32,7.6
1983,1847,19,-1,6434.29,32.0
1984,548,47,5,19802.52,3.5
1985,1960,45,4,14251.39,43.3
1986,1360,109,2,11439.96,23.4
1987,1101,99,3,1948.02,6.5
1988,1685,139,2,12215.71,1.6
1989,1273,60,3,2623.65,65.4
1990,1759,39,4,8550.33,17.8
1991,1526,49,2,4111.28,30.0
1992,1060,138,2,5221.35,47.3
1993,210,135,5,5162.6,3.7
1994,891,93,2,5757.15,72.7
1995,362,99,2,11134.25,34.4
1996,922,69,1,11594.59,34.7
1997,1995,144,5,16158.52,98.9
1998,1247,70,4,16886.21,86.6
1999,510,146,5,17485.13,42.2
2000,670,54,1,16806.19,47.0
2001,673,12,1,16071.1,52.3
2002,10,10,5,6870.44,13.6
2003,1042,117,3,19720.51,74.0
2004,1251,103,5,19261.14,43.0
2005,1207,138,3,9194.0,40.9
2006,219,118,1,17456.43,86.7
2007,888,150,3,12462.39,90.8
2008,166,7,2,15988.57,26.1
2009,1949,115,4,9660.65,35.8
2010,886,84,-2,1623.81,72.8
2011,866,6,4,9878.76,29.3
2012,1153,47,2,19396.17,36.8
2013,1818,112,3,471.07,97.6
2014,1898,72,1,12949.69,78.2
2015,837,148,2,9741.0,31.1
2016,278,68,5,8749.21,47.2
2017,1440,138,3,16050.59,12.4
2018,1964,9,3,1208.37,86.2
2019,1760,62,4,8613.87,17.2
2020,771,78,1,12620.78,76.1
2021,511,133,5,4965.43,74.9
2022,1761,144,4,3997.66,51.2
2023,453,5,1,532.54,7.9
2024,1565,37,5,7609.71,33.3
2025,1981,54,-2,12889.74,50.4
2026,756,38,4,9247.36,52.4
2027,1555,122,2,7807.1,41.5
2028,106,50,2,5149.22,68.0
2029,433,67,5,7612.65,73.9
2030,501,60,1,13517.88,15.1
2031,456,95,4,1866.67,71.4
2032,1522,13,2,16780.15,88.6
2033,618,72,4,9284.86,42.8
2034,1383,106,4,4975.56,39.2
2035,1103,81,5,12323.64,90.9
2036,1874,126,3,15692.78,96.6
2037,1759,96,3,13036.26,94.1
2038,1719,129,2,11789.92,84.8
2039,914,118,1,19249.83,78.4
2040,976,100,5,9558.86,2.5
2041,1787,39,-2,8482.88,35.5
2042,632,114,3,1856.51,31.7
2043,965,54,2,1281.96,58.8
2044,1616,9,1,11462.41,27.8
2045,69,105,3,14546.85,15.0
2046,1526,75,3,4958.91,98.3
2047,1640,86,4,7372.59,34.2
2048,370,52,2,18835.58,43.0
2049,66,4,1,5278.55,2.9
2050,1169,21,2,16317.16,58.5
2051,1544,93,1,1665.42,68.9
2052,1225,129,4,16687.61,99.4
2053,178,141,3,10097.41,74.9
2054,918,71,1,6307.98,30.6
2055,919,109,5,12892.44,64.8
2056,1047,125,3,14438.89,73.3
2057,843,103,4,10996.45,14.7
2058,1258,5,2,7440.32,34.3
2059,1230,96,-3,12414.6,27.6
2060,337,60,1,14626.9,57.4
2061,381,128,3,17121.77,31.6
2062,1717,124,5,10747.1,17.5
2063,319,18,3,1437.93,87.6
2064,1090,100,3,9742.61,45.1
2065,499,55,1,5141.28,73.3
2066,1025,87,4,6054.72,30.2
2067,263,1,5,5322.87,10.3
2068,1905,43,2,15683.51,48.1
2069,463,92,5,18323.96,68.2
2070,1546,105,4,9633.41,9.6
2071,185,53,1,10159.1,18.8
2072,290,91,2,5423.96,94.5
2073,857,82,1,7050.31,95.1
2074,1917,135,3,12790.14,69.4
2075,1002,141,3,17548.8,80.7
2076,119,148,1,18341.81,97.1
2077,1135,97,5,16806.11,97.3
2078,227,97,5,3638.51,53.8
2079,1931,25,3,10696.62,95.5
2080,188,141,1,14673.56,99.3
2081,1968,137,3,17336.36,18.9
2082,261,45,2,2145.65,60.8
2083,758,148,2,19563.69,84.7
2084,1722,27,5,6356.46,47.2
2085,396,76,1,5984.89,40.2
2086,403,64,3,7312.62,84.9
2087,1951,17,1,3877.21,80.8
2088,608,3,5,1850.22,71.2
2089,1831,13,4,7275.19,54.9
2090,1360,81,4,14854.3,70.8
2091,487,79,3,2481.62,55.8
2092,1995,48,1,2913.05,93.9
2093,1757,69,1,8397.82,68.4
2094,1915,27,-1,18362.59,74.8
2095,1313,98,1,443.66,89.5
2096,1820,135,2,13316.66,13.4
2097,1516,32,2,8406.32,50.3
2098,258,39,4,7181.21,63.8
2099,350,98,5,15604.03,95.5
2100,63,136,3,9981.73,80.0
2101,1451,23,1,6970.73,23.0
2102,1356,91,2,11070.24,45.6
2103,1441,52,1,1027.87,64.5
2104,949,69,5,9917.58,12.9
2105,1649,49,1,2980.49,35.0
2106,605,86,1,6690.54,99.6
2107,1812,6,2,18279.2,94.8
2108,819,5,1,5831.92,2.9
2109,1621,47,4,15685.2,84.7
2110,1816,123,4,13882.54,60.7
2111,699,11,1,5217.8,8.3
2112,1030,150,4,7903.64,68.8
2113,419,10,4,6651.66,84.1
2114,884,35,5,9893.53,50.9
2115,1046,114,4,7017.14,69.7
2116,1867,61,4,13214.14,5.2
2117,1326,33,2,16882.58,2.3
2118,181,26,2,11164.65,0.9
2119,573,124,3,13341.64,44.7
2120,1807,21,5,406.93,50.9
2121,425,85,3,17151.07,52.1
2122,1634,83,5,3452.92,71.8
2123,594,79,1,5266.35,80.9
2124,1498,13,2,6221.75,12.8
2125,491,92,4,9537.22,64.0
2126,1680,145,2,2609.28,73.0
2127,1011,3,3,17304.18,75.9
2128,828,136,4,16710.79,33.2
2129,1411,39,2,7414.44,66.4
2130,1357,137,2,10558.19,16.5
2131,1099,1,1,10586.15,15.4
2132,765,54,5,10333.36,42.7
2133,1490,77,4,9750.67,41.0
2134,1015,129,-2,5642.98,80.2
2135,449,123,3,11533.19,83.1
2136,973,86,2,7212.54,20.1
2137,1921,123,3,13705.21,70.9
2138,1229,41,5,9822.04,53.7
2139,937,71,1,14144.51,29.1
2140,1079,99,2,8627.99,32.3
2141,247,31,5,9911.09,25.7
2142,459,69,3,15763.89,7.2
2143,734,112,1,12266.41,44.1
2144,1227,110,1,18278.95,5.0
2145,1957,53,5,16381.71,6.1
2146,226,102,1,1808.64,73.6
2147,1179,122,2,3533.78,28.1
2148,259,135,5,15858.42,21.5
2149,1582,43,4,11110.61,56.8
2150,1065,66,1,19102.86,80.4
2151,1791,130,3,261.32,20.4
2152,1864,77,1,16786.26,33.4
2153,449,113,3,15911.75,52.7
2154,820,125,3,6593.29,27.3
2155,1804,5,5,3169.4,39.3
2156,1260,112,3,18634.76,82.5
2157,826,36,1,12619.62,74.9
2158,810,77,1,2231.0,69.1
2159,1456,136,3,8234.48,73.9
2160,1896,40,3,14783.47,17.1
2161,176,92,2,11185.95,86.1
2162,1380,128,3,11025.55,8.9
2163,326,99,3,4429.13,60.7
2164,815,123,3,5842.57,39.5
2165,914,144,1,16640.67,83.0
2166,169,145,1,12182.28,6.5
2167,990,96,2,11494.47,68.8
2168,613,25,5,15636.98,33.9
2169,1377,26,3,12436.26,17.8
2170,1556,63,3,13292.98,47.6
2171,902,114,4,15624.63,58.2
2172,76,124,-2,6129.55,61.3
2173,1329,54,3,4530.84,76.6
2174,1100,121,1,6792.08,41.1
2175,1155,45,1,16618.36,26.6
2176,1255,14,2,6039.32,11.3
2177,432,93,4,2587.29,5.1
2178,98,29,3,12904.64,46.2
2179,1759,59,5,19222.73,24.0
2180,147,68,4,2756.49,35.2
2181,749,120,3,8085.69,10.4
2182,702,70,4,6249.51,39.4
2183,674,96,5,13337.31,15.2
2184,1763,38,3,7055.41,1.8
2185,1588,150,3,9771.09,59.8
2186,1706,125,5,2044.65,40.9
2187,91,40,5,15490.91,26.2
2188,1312,31,4,3436.12,21.3
2189,1508,78,3,463.03,10.2
2190,821,114,1,5164.26,97.9
2191,1372,126,2,19486.45,12.4
2192,716,82,1,10412.21,21.7
2193,1923,73,4,837.88,46.1
2194,392,100,1,9256.33,61.6
2195,64,11,4,15019.12,94.0
2196,943,147,3,11535.02,48.9
2197,886,46,3,6344.94,9.8
2198,1852,40,3,11608.19,78.1
2199,1362,141,5,8541.99,40.2
2200,512,91,4,9787.46,24.0
2201,1801,92,5,8209.63,48.9
2202,931,33,5,4366.54,77.9
2203,1981,55,3,16423.43,75.3
2204,1254,2,2,1037.85,46.8
2205,1756,80,3,19514.06,22.7
2206,830,58,5,8339.52,76.9
2207,1812,17,3,10451.19,2.2
2208,1441,3,4,13503.53,22.8
2209,746,112,5,16293.81,39.0
2210,52,132,3,3711.35,99.2
2211,851,61,4,16214.58,94.6
2212,1450,18,5,17293.27,52.3
2213,879,150,2,13477.16,95.7
2214,1632,43,2,6513.2,15.9
2215,774,22,5,9835.71,64.2
2216,1163,38,5,17316.42,39.4
2217,1553,82,3,12620.62,27.3
2218,1874,96,2,7558.22,81.9
2219,574,74,1,10463.36,79.7
2220,1409,137,3,1798.03,38.2
2221,922,49,1,13774.27,14.4
2222,423,142,5,2095.32,59.3
2223,911,110,1,10787.45,89.8
2224,1766,128,3,7701.84,13.5
2225,58,20,5,4952.22,24.3
2226,547,16,1,3773.22,16.9
2227,425,100,-1,10212.35,87.8
2228,809,75,4,1019.58,57.3
2229,864,124,5,4821.04,46.5
2230,296,96,-2,13118.69,68.9
2231,135,107,1,10029.85,4.2
2232,1118,135,4,11262.19,65.7
2233,211,129,5,4525.17,22.6
2234,1694,42,3,13121.39,79.6
2235,526,110,1,11817.56,8.3
2236,76,83,2,12223.6,2.0
2237,1607,65,5,760.49,56.5
2238,1454,125,2,6037.52,33.6
2239,1356,30,5,9067.51,5.3
2240,1132,18,3,11217.2,10.0
2241,814,140,4,9344.48,1.1
2242,568,45,3,18453.24,6.7
2243,510,102,3,19056.75,40.2
2244,8,36,4,11470.6,92.9
2245,52,141,4,7400.08,27.6
2246,22,37,5,4714.91,77.3
2247,754,140,5,16568.37,19.2
2248,1719,22,-2,9027.83,88.5
2249,669,22,3,18373.7,37.7
2250,446,89,2,14714.65,30.4
2251,1859,23,5,4966.42,8.7
2252,677,95,5,14160.02,56.6
2253,25,57,5,9130.54,49.3
2254,1010,21,1,3925.69,34.5
2255,1025,116,5,6138.95,13.0
2256,1864,98,-1,19267.21,25.3
2257,1658,60,5,11852.87,20.9
2258,918,99,1,15145.48,45.4
2259,1706,104,4,17168.4,0.9
2260,574,58,5,16000.86,45.5
2261,1301,60,4,15230.05,4.5
2262,463,46,4,14993.5,72.3
2263,925,86,4,17933.13,26.4
2264,1779,88,1,6113.67,28.1
2265,1093,12,4,14534.7,21.7
2266,240,139,3,7801.63,85.6
2267,1731,75,1,9154.78,77.9
2268,1196,93,3,16074.65,41.4
2269,241,27,4,19071.93,57.6
2270,804,79,3,5869.61,74.3
2271,857,88,5,11348.96,45.6
2272,341,100,2,5991.26,33.8
2273,1932,7,5,307.29,50.7
2274,1960,98,3,14858.7,1.1
2275,889,98,5,3721.73,86.6
2276,1332,105,5,2731.11,41.0
2277,1123,122,4,17674.72,89.0
2278,900,96,2,11433.11,89.3
2279,833,37,4,9421.87,18.4
2280,1527,114,1,1197.97,43.8
2281,489,92,5,11981.77,17.2
2282,1354,9,2,5819.65,16.4
2283,395,62,2,4391.94,58.9
2284,471,65,1,15771.21,81.4
2285,1822,8,4,11363.38,97.4
2286,1450,59,1,8036.65,34.4
2287,268,49,5,17611.1,32.3
2288,288,79,5,6938.33,48.2
2289,1710,13,4,17243.57,26.5
2290,1088,143,5,9629.64,94.7
2291,503,28,5,12671.85,76.5
2292,1066,3,3,7066.26,31.1
2293,294,136,3,5026.87,44.4
2294,1557,78,3,6727.12,3.0
2295,1142,109,4,10932.69,2.7
2296,370,11,5,19024.01,16.9
2297,511,20,1,18049.09,9.3
2298,1985,84,4,18457.82,95.1
2299,1589,148,5,16241.09,56.6
2300,1591,124,5,9991.55,82.6
2301,1433,20,2,16130.76,56.7
2302,1633,105,1,9530.4,66.7
2303,804,80,4,266.01,19.5
2304,375,139,1,9473.05,1.9
2305,161,11,4,6313.17,68.5
2306,308,6,2,14639.39,65.6
2307,8,22,4,7280.96,36.7
2308,557,18,5,10015.96,13.7
2309,1772,18,3,8175.24,13.2
2310,956,82,1,15620.39,35.6
2311,831,147,3,3499.12,5.1
2312,1778,102,5,18180.1,34.2
2313,1506,139,2,4113.1,57.3
2314,763,130,2,18051.53,68.9
2315,443,102,1,8582.27,79.6
2316,1771,67,5,3155.23,13.5
2317,995,20,5,6910.59,70.4
2318,1272,118,-2,981.27,10.7
2319,886,128,4,13419.26,2.8
