item_id,order_id,product_id,quantity,unit_price,discount_percent,is_return
1411,314,143,2,7315.31,60.9,False
1412,1079,4,1,9334.37,35.4,False
1413,1578,97,4,6053.19,50.9,False
1414,30,147,2,11503.44,67.7,False
1415,1820,87,5,998.63,65.8,False
1416,886,1,5,5094.4,14.7,False
1417,1786,12,1,7140.11,53.0,False
1418,1997,36,3,12249.43,87.1,False
1419,960,49,2,913.29,9.6,False
1420,1524,113,4,5785.48,43.7,False
1421,743,94,1,13160.49,6.7,False
1422,1842,109,5,14460.53,20.1,False
1423,1026,134,2,16798.07,32.0,False
1424,1314,134,5,16139.02,27.6,False
1425,1169,108,2,3449.47,89.2,False
1426,64,93,4,14356.99,75.7,False
1427,340,118,4,5921.46,51.6,False
1428,203,114,1,7740.59,18.2,False
1429,1210,55,1,7493.46,98.2,False
1430,1085,24,5,3076.67,77.9,False
1431,1816,98,3,11306.22,41.4,False
1432,1124,6,2,4787.77,46.0,False
1433,296,57,1,9061.17,50.3,False
1434,1187,7,2,4637.18,67.9,False
1435,1174,15,4,6395.53,27.3,False
1436,1638,139,4,1207.01,88.9,False
1437,575,120,5,6526.92,25.9,False
1438,1285,114,3,6346.1,59.3,False
1439,159,140,1,16875.56,74.9,False
1440,948,132,5,1389.56,49.4,False
1441,119,143,3,10247.56,60.9,False
1442,1459,100,5,4280.95,26.4,False
1443,1049,114,5,554.8,15.6,False
1444,35,123,2,4832.13,39.9,False
1445,223,47,5,654.36,85.0,False
1446,1512,23,5,2085.39,92.8,False
1447,1326,139,4,16961.96,78.4,False
1448,202,131,1,13012.23,48.8,False
1449,1875,103,5,829.29,11.8,False
1450,932,34,2,11830.65,14.4,False
1451,1134,60,5,13288.8,85.0,False
1452,1355,78,4,18434.27,24.3,False
1453,648,12,3,9258.81,61.4,False
1454,1766,133,2,19931.22,19.1,False
1455,726,115,-2,8900.96,74.0,True
1456,1569,44,2,2092.99,32.9,False
1457,1295,11,3,8855.57,90.5,False
1458,733,33,5,9620.98,60.4,False
1459,1797,57,3,5341.81,31.1,False
1460,1043,138,1,6296.13,30.9,False
1461,990,14,1,15075.6,93.6,False
1462,1328,83,2,8071.87,99.0,False
1463,234,84,4,16400.8,77.6,False
1464,1233,20,5,12813.52,87.8,False
1465,923,115,2,4719.2,97.4,False
1466,1648,69,5,5909.26,41.2,False
1467,969,148,1,18308.09,99.0,False
1468,1679,109,4,19080.2,81.4,False
1469,136,111,2,12301.8,48.0,False
1470,1554,128,2,17385.22,35.5,False
1471,1936,128,2,12068.26,70.3,False
1472,302,113,5,7930.71,56.0,False
1473,1522,54,2,11342.2,8.9,False
1474,1146,95,3,12886.41,99.6,False
1475,465,59,1,7580.71,99.3,False
1476,764,18,3,10797.13,58.3,False
1477,1633,100,-2,18216.6,30.0,True
1478,1628,99,3,7836.65,72.7,False
1479,708,147,3,13041.0,92.2,False
1480,998,69,5,2386.6,6.4,False
1481,7,87,-1,17961.44,7.7,True
1482,1361,25,5,1528.93,83.4,False
1483,588,26,3,16771.76,66.8,False
1484,792,15,3,16364.24,20.3,False
1485,998,116,2,11870.68,71.9,False
1486,257,138,2,19424.76,77.1,False
1487,59,39,3,19387.96,74.9,False
1488,1178,150,2,2419.84,89.1,False
1489,852,97,1,12035.69,37.8,False
1490,851,106,1,129.76,99.7,False
1491,1530,101,3,3560.53,95.0,False
1492,66,35,2,2759.43,69.9,False
1493,451,69,5,888.39,90.0,False
1494,428,113,5,4492.07,42.1,False
1495,734,5,4,12323.94,32.7,False
1496,1302,78,4,2493.92,29.4,False
1497,1264,43,3,1347.08,30.4,False
1498,810,93,3,2888.24,80.9,False
1499,1667,14,4,5002.02,75.2,False
1500,778,56,5,15667.67,35.7,False
1501,1853,98,3,7184.7,75.8,False
1502,1310,47,4,7575.02,88.1,False
1503,1663,24,1,623.88,92.7,False
1504,1984,141,2,14884.73,33.5,False
1505,131,54,3,15611.8,92.5,False
1506,524,141,2,3693.3,91.1,False
1507,469,147,-2,15125.06,95.7,True
1508,136,65,3,7621.61,73.9,False
1509,172,96,3,11647.17,19.8,False
1510,733,24,5,9213.97,51.7,False
1511,1208,82,2,17509.49,0.8,False
1512,29,150,2,8872.16,65.1,False
1513,871,25,1,13997.46,80.4,False
1514,1029,14,5,9660.42,24.3,False
1515,640,53,3,1932.77,6.5,False
1516,469,111,4,3499.52,10.4,False
1517,1639,4,5,1644.56,45.6,False
1518,93,104,3,8522.57,12.9,False
1519,1559,117,4,12882.06,65.2,False
1520,5,37,5,13165.26,24.4,False
1521,1657,19,3,3666.2,74.3,False
1522,26,104,2,3985.23,18.5,False
1523,1029,111,3,18208.08,1.9,False
1524,669,36,1,2007.17,78.8,False
1525,56,104,1,2151.63,7.5,False
1526,655,145,1,19663.77,40.2,False
1527,1829,64,5,2898.93,13.6,False
1528,280,72,3,4718.93,97.7,False
1529,268,48,1,7511.52,14.0,False
1530,57,25,5,15174.42,85.0,False
1531,234,54,3,4260.61,57.6,False
1532,395,59,3,3712.56,37.9,False
1533,1993,30,2,4940.81,59.8,False
1534,688,106,3,2612.18,30.4,False
1535,1026,103,3,12227.3,42.8,False
1536,11,45,5,8657.96,19.3,False
1537,357,14,5,19020.04,24.8,False
1538,1537,117,4,12539.54,86.7,False
1539,497,71,5,12775.83,36.1,False
1540,1274,121,3,8154.84,77.4,False
1541,686,46,4,7481.43,33.3,False
1542,1735,17,4,19212.78,37.0,False
1543,505,131,4,8388.13,10.5,False
1544,969,95,4,16995.02,69.8,False
1545,327,74,3,18483.7,39.4,False
1546,1474,82,3,4246.73,58.1,False
1547,1412,105,5,11073.74,33.9,False
1548,512,40,4,9927.7,59.2,False
1549,610,27,1,3217.42,45.8,False
1550,1321,108,5,18631.28,32.4,False
1551,436,74,3,10054.2,42.9,False
1552,1370,148,-1,7926.6,53.8,True
1553,607,145,2,12356.63,75.2,False
1554,1555,140,1,8364.08,35.4,False
1555,460,129,4,17949.05,51.5,False
1556,403,119,2,560.12,80.6,False
1557,971,34,4,13853.55,77.5,False
1558,1584,2,3,10772.48,42.4,False
1559,988,142,1,11163.05,14.0,False
1560,1499,71,1,2723.12,12.2,False
1561,585,102,5,15387.45,78.3,False
1562,906,102,3,16782.74,74.9,False
1563,1703,43,3,6955.01,40.5,False
1564,1879,49,4,2860.02,93.1,False
1565,1763,77,-2,16431.12,26.2,True
1566,1734,21,1,3712.29,41.4,False
1567,1866,99,5,9257.28,62.0,False
1568,925,7,5,4561.51,32.9,False
1569,1229,29,4,2237.98,35.0,False
1570,1584,147,-2,15543.81,24.7,True
1571,1233,70,1,15252.23,8.1,False
1572,464,60,3,4387.34,91.8,False
1573,859,124,2,19144.25,27.4,False
1574,1628,26,5,10955.36,69.1,False
1575,182,16,4,9923.11,21.7,False
1576,152,65,1,2164.22,1.0,False
1577,580,149,5,13292.04,8.3,False
1578,52,13,2,17883.28,3.9,False
1579,1085,144,4,17078.99,92.6,False
1580,828,140,1,17535.8,60.2,False
1581,505,75,2,5230.56,89.5,False
1582,1914,85,3,17774.29,99.6,False
1583,430,82,4,1321.53,47.8,False
1584,1375,25,5,2083.82,92.1,False
1585,783,16,4,2067.75,70.2,False
1586,177,127,2,15675.55,9.8,False
1587,1397,80,1,19927.54,30.3,False
1588,951,2,5,11157.34,65.5,False
1589,593,24,5,9241.59,63.2,False
1590,650,35,1,15474.88,60.8,False
1591,1987,112,5,7433.2,38.1,False
1592,1762,110,1,4852.96,78.9,False
1593,164,10,4,6103.14,97.1,False
1594,1347,98,5,19975.24,16.9,False
1595,1314,39,3,17551.87,7.6,False
1596,487,22,2,6696.78,41.1,False
1597,1359,111,2,7831.87,40.7,False
1598,519,89,3,3592.46,65.6,False
1599,1515,80,1,2864.72,36.3,False
1600,997,17,4,11716.61,59.7,False
1601,1257,71,3,8575.78,60.5,False
1602,1038,146,5,4496.02,5.8,False
1603,757,28,3,8710.45,34.8,False
1604,1359,103,3,15588.11,29.6,False
1605,299,48,1,9168.13,39.0,False
1606,273,93,1,5253.91,87.4,False
1607,976,6,1,5951.8,99.9,False
1608,1887,71,2,201.36,81.8,False
1609,1043,108,3,906.45,70.0,False
1610,912,27,1,19371.45,98.0,False
1611,844,105,1,13479.08,98.8,False
1612,1648,26,5,2900.3,47.2,False
1613,346,50,1,2522.12,87.0,False
1614,1351,42,2,11089.06,18.1,False
1615,1139,40,5,5626.59,32.7,False
1616,319,135,5,11862.0,29.7,False
1617,3,70,5,5432.73,60.5,False
1618,238,59,1,14120.17,93.6,False
1619,711,8,3,3965.37,96.7,False
1620,1933,114,2,15346.26,53.1,False
1621,269,2,4,5856.44,64.0,False
1622,1917,93,5,19612.83,59.9,False
1623,952,135,2,18540.02,1.7,False
1624,150,7,1,12478.99,91.0,False
1625,1459,85,1,12303.96,87.2,False
1626,259,131,1,18603.71,26.3,False
1627,962,143,4,5827.96,88.4,False
1628,264,141,1,12867.03,67.4,False
1629,1898,58,-1,15144.57,49.8,True
1630,1870,144,1,13506.4,22.7,False
1631,1144,150,2,2037.2,82.4,False
1632,1271,114,2,16458.18,40.2,False
1633,1180,4,3,11095.74,95.8,False
1634,1874,127,5,11486.08,69.8,False
1635,43,140,2,11560.66,73.7,False
1636,1709,108,4,11372.13,4.9,False
1637,611,92,5,12193.96,54.3,False
1638,31,97,1,7831.3,42.0,False
1639,493,60,3,7487.97,89.4,False
1640,170,103,4,8346.05,92.6,False
1641,857,144,5,17988.47,5.9,False
1642,733,57,5,5679.02,47.9,False
1643,817,42,4,5985.64,30.1,False
1644,1585,128,2,6529.86,87.6,False
1645,19,137,2,4883.73,14.1,False
1646,514,45,5,194.87,3.2,False
1647,164,117,3,2301.16,33.1,False
1648,506,102,3,10738.09,31.5,False
1649,578,150,4,3564.93,49.9,False
1650,1657,97,-2,3374.39,45.2,True
1651,490,55,2,12449.59,33.8,False
1652,1229,75,2,16981.64,32.2,False
1653,1102,36,2,1017.19,2.0,False
1654,1697,36,4,3758.04,88.2,False
1655,1265,24,1,9758.92,95.1,False
1656,1230,36,1,6110.51,40.7,False
1657,1110,46,3,13721.49,59.0,False
1658,1843,104,2,9549.3,99.1,False
1659,11,102,2,16406.19,75.2,False
1660,1989,56,2,11768.75,50.0,False
1661,619,137,3,251.04,15.1,False
1662,857,25,1,2214.23,23.9,False
1663,499,55,2,9839.24,48.7,False
1664,1237,16,-3,531.41,70.9,True
1665,1328,88,4,3009.88,84.2,False
1666,772,72,1,10331.04,36.8,False
1667,1987,80,-2,11629.41,62.2,True
1668,1841,37,3,15899.04,34.4,False
1669,1647,56,2,1748.59,38.5,False
1670,1286,120,5,15390.75,28.5,False
1671,772,75,3,16773.55,44.4,False
1672,1603,31,3,3996.65,61.4,False
1673,1869,27,4,19483.3,42.8,False
1674,862,110,3,3618.22,47.1,False
1675,1836,108,1,15696.69,16.0,False
1676,178,83,1,8194.91,7.4,False
1677,1478,16,2,1478.02,11.4,False
1678,980,141,4,578.4,62.9,False
1679,979,110,2,2796.12,19.8,False
1680,996,32,5,3190.72,86.9,False
1681,776,133,5,7415.92,22.1,False
1682,1020,22,2,12164.85,19.3,False
1683,83,8,2,9125.76,33.7,False
1684,1861,63,5,11335.53,69.7,False
1685,1790,63,1,4222.86,26.0,False
1686,706,129,4,12290.86,12.7,False
1687,981,138,1,9868.69,55.4,False
1688,1642,128,5,1524.41,98.5,False
1689,1835,54,2,920.76,9.8,False
1690,563,8,3,3356.98,42.8,False
1691,600,48,2,17442.94,36.9,False
1692,1650,37,3,6386.86,34.5,False
1693,1971,64,3,13485.56,31.4,False
1694,1539,99,4,5277.54,44.1,False
1695,602,110,3,16301.5,57.8,False
1696,1451,95,1,6205.86,62.5,False
1697,645,2,5,2679.32,56.7,False
1698,670,99,3,17189.09,14.3,False
1699,1377,14,2,15038.81,87.6,False
1700,1457,127,2,14819.93,70.2,False
1701,1258,113,2,5222.27,87.7,False
1702,1775,36,5,2293.92,43.7,False
1703,1603,96,2,3032.15,19.6,False
1704,1829,127,1,5808.8,34.5,False
1705,1010,146,2,7534.25,86.4,False
1706,597,14,2,4680.55,61.1,False
1707,275,24,5,13644.62,94.7,False
1708,1941,37,2,8949.68,73.1,False
1709,320,15,3,6401.46,71.8,False
1710,809,125,4,333.84,19.7,False
1711,1291,57,5,8584.14,0.4,False
1712,138,36,2,638.63,94.9,False
1713,101,133,3,2617.35,81.7,False
1714,1584,140,2,8514.91,45.1,False
1715,1181,98,-3,3411.07,97.7,True
1716,1107,104,1,13976.51,38.1,False
1717,1745,86,3,12171.13,28.6,False
1718,891,35,-2,18352.81,28.0,True
1719,1465,14,2,2996.87,62.2,False
1720,1564,24,2,7546.59,82.5,False
1721,1985,1,3,5906.29,11.0,False
1722,707,136,1,10863.78,4.9,False
1723,1949,135,5,12814.55,72.8,False
1724,74,74,1,1318.9,6.1,False
1725,496,17,4,17883.13,34.0,False
1726,1408,55,2,10496.57,65.5,False
1727,563,132,4,6274.86,32.0,False
1728,1036,13,5,12819.32,10.3,False
1729,826,133,4,5708.46,11.0,False
1730,1722,116,1,1915.09,92.7,False
1731,77,40,1,8155.49,60.6,False
1732,1422,144,2,9726.28,10.3,False
1733,192,28,4,8543.44,79.9,False
1734,866,29,5,9453.45,83.2,False
1735,899,92,5,4119.1,19.9,False
1736,848,17,1,14416.4,86.5,False
1737,682,138,2,5186.11,64.4,False
1738,138,90,4,14141.23,54.5,False
1739,506,94,2,11612.2,59.3,False
1740,1559,131,2,7819.14,65.9,False
1741,194,120,4,6769.51,4.3,False
1742,1396,85,3,18587.71,42.8,False
1743,994,54,-1,228.56,78.9,True
1744,699,53,4,3657.51,75.4,False
1745,881,144,2,5175.42,7.0,False
1746,760,16,2,17508.28,37.1,False
1747,615,110,2,187.92,54.4,False
1748,1676,49,1,10749.9,56.4,False
1749,967,33,1,12814.28,76.6,False
1750,459,143,2,19007.61,79.3,False
1751,961,117,1,2505.32,76.0,False
1752,600,36,4,13084.22,92.2,False
1753,407,1,1,271.54,90.7,False
1754,300,19,2,14354.93,27.9,False
1755,397,76,4,4410.47,67.8,False
1756,107,90,4,16990.45,69.2,False
1757,916,121,5,16700.95,78.4,False
1758,1850,110,5,11693.03,47.5,False
1759,771,94,4,7062.35,39.9,False
1760,1577,117,1,12184.39,72.3,False
1761,774,135,2,5822.68,26.6,False
1762,36,94,3,18905.03,98.6,False
1763,778,94,4,12520.45,95.7,False
1764,374,33,5,1611.18,25.8,False
1765,1278,4,3,13896.26,47.8,False
1766,499,108,1,6758.04,78.9,False
1767,1202,30,3,839.12,70.2,False
1768,90,18,2,8439.27,3.1,False
1769,67,35,5,11479.23,20.9,False
1770,536,120,5,9168.71,55.6,False
1771,1749,53,3,10201.24,71.4,False
1772,734,126,5,3819.13,28.4,False
1773,826,121,3,7749.64,97.0,False
1774,1456,130,4,17075.97,67.9,False
1775,492,40,-1,1923.22,99.5,True
1776,1014,36,4,8523.32,14.6,False
1777,1062,37,5,6728.14,85.8,False
1778,1213,43,4,13429.23,29.0,False
1779,81,9,2,513.74,39.1,False
1780,102,23,4,15819.22,32.0,False
1781,1207,7,3,5668.09,82.4,False
1782,1015,30,2,14619.7,87.9,False
1783,1426,51,3,17982.15,84.5,False
1784,1863,56,2,16255.29,8.9,False
1785,120,15,5,1143.06,82.1,False
1786,1206,61,4,10468.72,72.7,False
1787,1658,80,5,19346.81,17.3,False
1788,1319,60,3,1382.93,54.4,False
1789,1932,47,1,12470.59,23.0,False
1790,1892,68,4,8401.47,8.9,False
1791,1578,107,5,18332.18,2.5,False
1792,1616,22,2,13520.14,42.9,False
1793,137,90,5,6131.69,45.9,False
1794,1429,66,1,17449.12,91.1,False
1795,452,19,1,823.08,34.9,False
1796,1124,55,2,266.5,61.3,False
1797,1019,52,5,10126.38,97.9,False
1798,194,143,1,14965.22,14.0,False
1799,865,60,4,14695.59,35.6,False
1800,59,27,4,8600.1,69.0,False
1801,202,131,4,17407.69,12.5,False
1802,1088,139,2,8242.42,23.6,False
1803,1116,135,3,589.04,72.9,False
1804,813,42,4,3520.76,15.9,False
1805,871,111,5,16632.97,51.5,False
1806,1168,50,4,1803.94,39.5,False
1807,1674,84,5,18343.86,60.2,False
1808,1827,138,1,9329.61,58.1,False
1809,496,82,1,2798.02,34.1,False
1810,977,123,4,6522.05,60.3,False
1811,1016,98,5,16788.23,91.2,False
1812,757,137,-1,18493.13,91.8,True
1813,1928,75,4,2276.27,94.7,False
1814,794,85,5,3850.57,7.0,False
1815,1686,36,3,17361.31,35.1,False
1816,191,137,1,13000.91,84.2,False
1817,632,135,1,17473.45,36.1,False
1818,90,2,2,5311.62,59.4,False
1819,1308,47,4,11267.44,88.9,False
1820,716,119,2,12886.95,77.4,False
1821,1208,51,-1,14648.62,15.0,True
1822,1298,4,5,7889.36,62.6,False
1823,1011,71,1,8089.85,64.3,False
1824,706,39,2,4618.53,18.9,False
1825,1239,54,5,411.98,16.8,False
1826,86,4,4,12814.88,2.0,False
1827,279,67,4,13059.04,42.3,False
1828,532,147,2,9444.51,79.3,False
1829,1301,74,3,9946.88,78.2,False
1830,189,71,5,7412.82,40.8,False
1831,1592,127,4,10900.73,49.3,False
1832,427,93,3,18800.91,21.9,False
1833,677,17,4,17936.84,97.5,False
1834,1358,108,5,4052.67,74.8,False
1835,549,130,3,11275.13,85.6,False
1836,1355,91,4,12636.62,85.5,False
1837,1705,127,4,16614.42,51.8,False
1838,493,40,-3,16246.94,47.3,True
1839,1075,121,-3,18031.73,29.1,True
1840,326,105,5,11260.97,65.7,False
1841,1329,65,4,19936.66,69.1,False
1842,1775,138,1,15286.86,79.0,False
1843,654,16,1,11958.03,53.2,False
1844,822,119,1,1117.62,19.7,False
1845,353,51,4,8992.05,91.5,False
1846,1004,37,5,6363.17,63.5,False
1847,1889,89,1,4909.61,92.5,False
1848,130,108,5,19856.85,11.0,False
1849,79,34,1,6067.96,34.3,False
1850,1348,48,1,6301.87,34.3,False
1851,1812,17,4,11972.84,77.2,False
1852,1407,60,4,12446.77,83.2,False
1853,678,49,1,2322.34,23.9,False
1854,723,148,-1,8081.99,18.5,True
1855,944,68,4,16825.81,38.0,False
1856,376,89,1,10519.09,49.6,False
1857,1083,50,3,7036.38,34.2,False
1858,165,67,4,19538.3,79.8,False
1859,1688,21,3,1965.96,47.7,False
1860,1848,78,3,6322.02,68.4,False
1861,1411,117,4,2800.68,18.6,False
1862,1731,28,2,5024.27,25.0,False
1863,196,36,3,16626.06,37.5,False
1864,867,43,3,17671.11,17.4,False
1865,869,8,5,2458.71,97.6,False
1866,1342,114,1,11824.19,93.3,False
1867,869,147,5,16661.94,24.0,False
1868,1619,61,5,6786.94,7.4,False
1869,1526,127,3,6778.18,71.2,False
1870,1477,139,2,18296.15,70.4,False
1871,858,113,1,18958.09,95.2,False
1872,441,72,5,18403.18,53.1,False
1873,79,79,1,13185.66,65.0,False
1874,118,38,2,8074.68,36.6,False
1875,1760,38,2,2230.63,25.5,False
1876,966,93,4,7634.07,18.5,False
1877,1249,17,3,5926.81,2.4,False
1878,585,67,1,10474.61,70.7,False
1879,1325,77,5,7512.99,91.5,False
1880,174,10,2,13323.0,58.5,False
1881,991,31,1,6481.8,40.8,False
1882,1400,150,4,12138.64,39.0,False
1883,1603,87,4,4351.23,16.2,False
1884,229,110,5,1759.29,5.4,False
1885,1032,126,5,3196.83,9.8,False
1886,1127,64,1,15758.24,44.3,False
1887,1392,118,4,2366.78,2.7,False
1888,281,145,4,9797.75,44.2,False
1889,599,89,5,16825.7,8.1,False
1890,1769,51,3,6424.14,1.0,False
1891,364,2,4,14873.78,52.1,False
1892,1148,127,1,17752.38,74.5,False
1893,635,89,2,11929.46,50.3,False
1894,927,102,1,5516.79,60.5,False
1895,1473,53,4,13620.46,29.8,False
1896,141,138,2,4877.86,42.4,False
1897,1035,25,2,16619.08,66.5,False
1898,915,45,3,2092.56,24.5,False
1899,769,16,3,3277.69,0.3,False
1900,482,138,2,7297.07,23.6,False
1901,65,141,1,17641.53,67.2,False
1902,1072,32,4,4523.05,84.1,False
1903,487,138,1,13005.41,70.1,False
1904,503,98,4,15006.81,59.3,False
1905,628,125,2,1018.84,2.3,False
1906,266,21,1,15632.81,96.7,False
1907,1871,3,4,4904.74,56.1,False
1908,1785,8,5,16775.2,32.1,False
1909,370,56,5,7489.16,76.5,False
1910,1807,150,5,5370.14,64.3,False
1911,741,67,4,12149.61,14.2,False
1912,810,89,1,12040.79,45.4,False
1913,1021,21,4,14713.79,81.1,False
1914,1410,129,2,16944.5,24.1,False
1915,726,103,4,15321.76,38.2,False
1916,1590,113,1,7507.88,49.4,False
1917,940,26,5,9608.76,28.6,False
1918,96,43,2,13779.07,92.8,False
1919,1560,74,1,6108.33,78.7,False
1920,1815,98,4,4175.39,21.8,False
1921,608,29,4,8380.31,9.7,False
1922,611,45,1,7554.41,29.6,False
1923,465,29,5,14768.73,20.7,False
1924,1891,107,1,16850.21,38.8,False
1925,773,138,4,11903.79,90.2,False
1926,1899,6,5,11218.78,96.1,False
1927,7,8,2,9779.78,60.3,False
1928,1313,59,2,13832.9,7.9,False
1929,706,148,2,15611.34,70.7,False
1930,1942,30,2,9702.83,5.8,False
1931,676,58,1,18166.07,5.0,False
1932,1522,38,1,10910.0,17.0,False
1933,1052,41,1,10420.02,2.0,False
1934,1099,30,5,15476.27,94.6,False
1935,1336,14,4,6759.85,44.8,False
1936,1256,134,5,9593.58,28.5,False
1937,1259,115,1,6382.9,93.0,False
1938,277,28,1,5655.27,85.4,False
1939,1620,86,3,10384.0,9.5,False
1940,1270,137,1,8710.1,49.3,False
1941,1295,81,2,1984.79,40.8,False
1942,1698,25,4,19623.29,36.7,False
1943,722,115,4,2156.78,59.7,False
1944,1247,106,5,10191.62,8.9,False
1945,1719,55,5,13000.58,88.7,False
1946,110,101,2,13984.22,11.4,False
1947,425,4,4,19823.05,34.8,False
1948,1629,44,2,16069.27,69.1,False
1949,864,31,2,1629.95,61.4,False
1950,1080,85,1,15110.83,4.5,False
1951,1412,15,2,12067.39,75.0,False
1952,761,133,5,4575.66,69.5,False
1953,1851,61,5,11008.36,83.1,False
1954,314,124,2,12114.76,15.4,False
1955,1866,83,3,2206.24,80.9,False
1956,143,48,1,12624.07,84.3,False
1957,1850,66,4,17970.8,90.5,False
1958,218,47,4,16240.85,12.2,False
1959,1111,102,5,5296.29,25.8,False
1960,1690,54,5,5108.61,23.4,False
1961,643,100,1,12101.84,0.9,False
1962,1581,121,5,13263.4,33.8,False
1963,1962,12,4,13945.69,30.6,False
1964,1807,149,2,12629.79,91.5,False
1965,66,144,5,12146.5,17.6,False
1966,221,118,2,6639.58,94.6,False
1967,1896,24,5,1381.0,87.7,False
1968,442,121,4,9111.14,47.8,False
1969,279,31,2,14161.59,97.5,False
1970,1447,47,2,12962.15,73.5,False
1971,1936,70,5,10551.69,79.2,False
1972,1479,59,1,8294.71,91.2,False
1973,379,61,3,18045.57,9.4,False
1974,1115,26,3,5874.77,16.8,False
1975,1559,142,3,3190.5,98.5,False
1976,64,41,2,16189.35,75.4,False
1977,15,79,3,14060.88,93.8,False
1978,242,132,1,19599.51,41.7,False
1979,562,3,5,5771.64,30.9,False
1980,720,50,5,14162.96,89.7,False
1981,958,10,2,6071.63,32.5,False
1982,192,15,2,7772.32,7.6,False
1983,1847,19,-1,6434.29,32.0,True
1984,548,47,5,19802.52,3.5,False
1985,1960,45,4,14251.39,43.3,False
1986,1360,109,2,11439.96,23.4,False
1987,1101,99,3,1948.02,6.5,False
1988,1685,139,2,12215.71,1.6,False
1989,1273,60,3,2623.65,65.4,False
1990,1759,39,4,8550.33,17.8,False
1991,1526,49,2,4111.28,30.0,False
1992,1060,138,2,5221.35,47.3,False
1993,210,135,5,5162.6,3.7,False
1994,891,93,2,5757.15,72.7,False
1995,362,99,2,11134.25,34.4,False
1996,922,69,1,11594.59,34.7,False
1997,1995,144,5,16158.52,98.9,False
1998,1247,70,4,16886.21,86.6,False
1999,510,146,5,17485.13,42.2,False
2000,670,54,1,16806.19,47.0,False
2001,673,12,1,16071.1,52.3,False
2002,10,10,5,6870.44,13.6,False
2003,1042,117,3,19720.51,74.0,False
2004,1251,103,5,19261.14,43.0,False
2005,1207,138,3,9194.0,40.9,False
2006,219,118,1,17456.43,86.7,False
2007,888,150,3,12462.39,90.8,False
2008,166,7,2,15988.57,26.1,False
2009,1949,115,4,9660.65,35.8,False
2010,886,84,-2,1623.81,72.8,True
2011,866,6,4,9878.76,29.3,False
2012,1153,47,2,19396.17,36.8,False
2013,1818,112,3,471.07,97.6,False
2014,1898,72,1,12949.69,78.2,False
2015,837,148,2,9741.0,31.1,False
2016,278,68,5,8749.21,47.2,False
2017,1440,138,3,16050.59,12.4,False
2018,1964,9,3,1208.37,86.2,False
2019,1760,62,4,8613.87,17.2,False
2020,771,78,1,12620.78,76.1,False
2021,511,133,5,4965.43,74.9,False
2022,1761,144,4,3997.66,51.2,False
2023,453,5,1,532.54,7.9,False
2024,1565,37,5,7609.71,33.3,False
2025,1981,54,-2,12889.74,50.4,True
2026,756,38,4,9247.36,52.4,False
2027,1555,122,2,7807.1,41.5,False
2028,106,50,2,5149.22,68.0,False
2029,433,67,5,7612.65,73.9,False
2030,501,60,1,13517.88,15.1,False
2031,456,95,4,1866.67,71.4,False
2032,1522,13,2,16780.15,88.6,False
2033,618,72,4,9284.86,42.8,False
2034,1383,106,4,4975.56,39.2,False
2035,1103,81,5,12323.64,90.9,False
2036,1874,126,3,15692.78,96.6,False
2037,1759,96,3,13036.26,94.1,False
2038,1719,129,2,11789.92,84.8,False
2039,914,118,1,19249.83,78.4,False
2040,976,100,5,9558.86,2.5,False
2041,1787,39,-2,8482.88,35.5,True
2042,632,114,3,1856.51,31.7,False
2043,965,54,2,1281.96,58.8,False
2044,1616,9,1,11462.41,27.8,False
2045,69,105,3,14546.85,15.0,False
2046,1526,75,3,4958.91,98.3,False
2047,1640,86,4,7372.59,34.2,False
2048,370,52,2,18835.58,43.0,False
2049,66,4,1,5278.55,2.9,False
2050,1169,21,2,16317.16,58.5,False
2051,1544,93,1,1665.42,68.9,False
2052,1225,129,4,16687.61,99.4,False
2053,178,141,3,10097.41,74.9,False
2054,918,71,1,6307.98,30.6,False
2055,919,109,5,12892.44,64.8,False
2056,1047,125,3,14438.89,73.3,False
2057,843,103,4,10996.45,14.7,False
2058,1258,5,2,7440.32,34.3,False
2059,1230,96,-3,12414.6,27.6,True
2060,337,60,1,14626.9,57.4,False
2061,381,128,3,17121.77,31.6,False
2062,1717,124,5,10747.1,17.5,False
2063,319,18,3,1437.93,87.6,False
2064,1090,100,3,9742.61,45.1,False
2065,499,55,1,5141.28,73.3,False
2066,1025,87,4,6054.72,30.2,False
2067,263,1,5,5322.87,10.3,False
2068,1905,43,2,15683.51,48.1,False
2069,463,92,5,18323.96,68.2,False
2070,1546,105,4,9633.41,9.6,False
2071,185,53,1,10159.1,18.8,False
2072,290,91,2,5423.96,94.5,False
2073,857,82,1,7050.31,95.1,False
2074,1917,135,3,12790.14,69.4,False
2075,1002,141,3,17548.8,80.7,False
2076,119,148,1,18341.81,97.1,False
2077,1135,97,5,16806.11,97.3,False
2078,227,97,5,3638.51,53.8,False
2079,1931,25,3,10696.62,95.5,False
2080,188,141,1,14673.56,99.3,False
2081,1968,137,3,17336.36,18.9,False
2082,261,45,2,2145.65,60.8,False
2083,758,148,2,19563.69,84.7,False
2084,1722,27,5,6356.46,47.2,False
2085,396,76,1,5984.89,40.2,False
2086,403,64,3,7312.62,84.9,False
2087,1951,17,1,3877.21,80.8,False
2088,608,3,5,1850.22,71.2,False
2089,1831,13,4,7275.19,54.9,False
2090,1360,81,4,14854.3,70.8,False
2091,487,79,3,2481.62,55.8,False
2092,1995,48,1,2913.05,93.9,False
