order_id,customer_id,order_date,status,region_code
971,88,2026-06-04 15:43:03,DELIVERED,WEST
972,,2025-05-03 00:00:00,SHIPPED,EAST
973,408,2026-02-16 01:24:26,DELIVERED,EAST
974,100,2025-05-29 16:26:14,DELIVERED,NORTH
975,154,2024-02-06 19:03:08,DELIVERED,CENTRAL
976,39,2025-03-26 16:26:04,DELIVERED,NORTH
977,96,2024-12-25 17:33:29,CANCELLED,SOUTH
978,165,2026-02-18 05:44:45,DELIVERED,CENTRAL
979,350,2025-11-26 03:16:16,SHIPPED,EAST
980,442,2024-03-03 03:47:20,DELIVERED,WEST
981,77,2024-08-24 17:56:10,RETURNED,NORTH
982,147,2025-04-25 20:34:25,RETURNED,NORTH
983,466,2025-05-02 08:16:51,SHIPPED,NORTH
984,373,2025-07-02 00:00:00,SHIPPED,WEST
985,485,2025-02-01 17:21:08,DELIVERED,SOUTH
986,583,2026-01-28 00:00:00,CANCELLED,WEST
987,133,2025-11-15 19:14:49,CANCELLED,EAST
988,424,2026-02-24 22:54:03,CANCELLED,NORTH
989,59,2025-01-15 07:25:52,DELIVERED,SOUTH
990,298,2025-08-06 19:38:53,DELIVERED,NORTH
991,474,2024-05-25 06:02:56,DELIVERED,CENTRAL
992,477,2024-06-18 00:00:00,DELIVERED,WEST
993,205,2025-09-15 17:46:05,SHIPPED,CENTRAL
994,488,2024-06-26 14:23:54,PLACED,SOUTH
995,150,2024-11-27 14:44:37,PLACED,CENTRAL
996,64,2025-07-15 13:25:36,RETURNED,SOUTH
997,24,2025-10-18 23:36:48,DELIVERED,NORTH
998,281,2025-09-21 00:00:00,CANCELLED,WEST
999,538,2024-11-28 14:24:33,SHIPPED,NORTH
1000,439,2025-06-15 07:23:52,SHIPPED,SOUTH
1001,430,2026-01-18 04:17:27,DELIVERED,SOUTH
1002,448,2025-07-04 23:53:24,DELIVERED,NORTH
1003,204,2024-04-30 20:55:08,DELIVERED,SOUTH
1004,325,2024-01-23 00:55:17,DELIVERED,SOUTH
1005,325,2024-06-25 11:34:16,DELIVERED,EAST
1006,4,2025-11-30 22:03:20,CANCELLED,WEST
1007,593,2024-05-31 00:00:00,DELIVERED,SOUTH
1008,560,2024-09-15 00:41:42,SHIPPED,SOUTH
1009,591,2024-01-23 07:47:25,DELIVERED,EAST
1010,515,2024-07-12 18:50:37,DELIVERED,WEST
1011,361,2025-07-01 03:23:09,DELIVERED,EAST
1012,181,2025-12-13 18:10:56,SHIPPED,CENTRAL
1013,447,2025-08-15 17:42:42,DELIVERED,WEST
1014,102,2024-05-16 02:43:01,PLACED,NORTH
1015,422,2024-06-10 01:17:43,DELIVERED,CENTRAL
1016,455,2026-02-20 22:40:39,PLACED,EAST
1017,217,2024-12-12 05:32:42,DELIVERED,NORTH
1018,481,2024-07-12 07:28:49,DELIVERED,WEST
1019,406,2024-01-12 19:32:23,DELIVERED,CENTRAL
1020,271,2025-04-22 12:34:44,DELIVERED,WEST
1021,5,2025-10-05 00:00:00,PLACED,EAST
1022,532,2026-07-20 23:35:45,SHIPPED,CENTRAL
1023,248,2026-05-13 07:28:23,SHIPPED,WEST
1024,592,2025-10-28 14:05:55,DELIVERED,SOUTH
1025,326,2026-03-14 13:29:14,SHIPPED,SOUTH
1026,591,2025-08-31 23:16:23,DELIVERED,EAST
1027,163,2025-05-15 20:06:57,PLACED,WEST
1028,,2026-07-10 15:23:13,DELIVERED,CENTRAL
1029,81,2026-06-07 06:01:09,DELIVERED,SOUTH
1030,367,2024-10-16 19:16:51,CANCELLED,EAST
1031,252,2025-08-10 08:50:56,DELIVERED,EAST
1032,148,2024-02-05 22:45:08,DELIVERED,NORTH
1033,126,2024-06-15 08:06:25,SHIPPED,SOUTH
1034,507,2025-07-15 09:52:06,SHIPPED,NORTH
1035,23,2025-10-04 00:00:00,RETURNED,NORTH
1036,430,2025-08-05 22:29:48,DELIVERED,WEST
1037,185,2025-04-09 00:00:00,SHIPPED,CENTRAL
1038,33,2024-07-01 01:47:55,RETURNED,WEST
1039,560,2024-01-08 18:57:22,DELIVERED,NORTH
1040,31,2026-04-12 00:00:00,DELIVERED,SOUTH
1041,374,2024-06-27 07:37:25,PLACED,SOUTH
1042,130,2025-02-19 16:29:53,SHIPPED,NORTH
1043,565,2025-04-02 05:04:39,CANCELLED,WEST
1044,410,2024-10-26 21:35:01,SHIPPED,EAST
1045,106,2026-06-25 15:59:02,DELIVERED,SOUTH
1046,500,2025-11-04 08:59:42,DELIVERED,EAST
1047,111,2025-08-18 00:59:03,DELIVERED,EAST
1048,66,2025-11-29 02:58:21,PLACED,CENTRAL
1049,420,2025-03-31 21:29:12,CANCELLED,CENTRAL
1050,31,2024-06-27 02:27:36,SHIPPED,SOUTH
1051,75,2024-11-30 06:38:49,DELIVERED,EAST
1052,327,2024-01-17 22:25:10,SHIPPED,CENTRAL
1053,239,2026-05-22 00:00:00,SHIPPED,SOUTH
1054,106,2026-05-21 10:03:22,DELIVERED,NORTH
1055,432,2025-11-07 01:38:22,SHIPPED,SOUTH
1056,,2026-02-06 07:12:14,RETURNED,WEST
1057,464,2024-09-22 20:33:05,DELIVERED,SOUTH
1058,292,2024-01-28 16:59:07,CANCELLED,NORTH
1059,292,2024-07-22 14:11:53,DELIVERED,CENTRAL
1060,41,2025-06-08 02:48:21,PLACED,NORTH
1061,426,2025-04-12 14:01:44,DELIVERED,WEST
1062,321,2026-02-06 02:53:30,DELIVERED,WEST
1063,125,2025-08-03 20:13:44,PLACED,SOUTH
1064,,2024-01-17 03:35:31,RETURNED,WEST
1065,91,2024-10-23 22:56:59,CANCELLED,CENTRAL
1066,54,2025-02-07 09:51:31,PLACED,NORTH
1067,77,2025-02-13 16:27:36,DELIVERED,WEST
1068,175,2024-08-02 00:11:20,PLACED,EAST
1069,599,2025-10-04 00:42:50,DELIVERED,CENTRAL
1070,592,2026-01-12 10:24:11,RETURNED,EAST
1071,495,2024-12-16 00:00:00,DELIVERED,NORTH
1072,249,2024-11-15 20:10:53,PLACED,WEST
1073,14,2024-12-01 18:06:51,DELIVERED,WEST
1074,214,2026-07-06 08:17:48,DELIVERED,EAST
1075,320,2025-12-06 07:09:56,CANCELLED,NORTH
1076,225,2025-07-18 21:37:22,DELIVERED,CENTRAL
1077,410,2024-10-18 00:00:00,DELIVERED,EAST
1078,592,2024-06-07 13:14:05,CANCELLED,NORTH
1079,472,2024-10-17 12:58:30,DELIVERED,CENTRAL
1080,272,2024-07-02 19:31:12,PLACED,WEST
1081,407,2026-02-19 03:00:53,SHIPPED,WEST
1082,101,2024-03-17 07:51:47,DELIVERED,WEST
1083,194,2025-09-17 13:26:59,SHIPPED,CENTRAL
1084,444,2024-06-18 14:41:43,DELIVERED,NORTH
1085,55,2024-02-25 10:32:36,SHIPPED,CENTRAL
1086,232,2025-09-20 11:04:03,PLACED,EAST
1087,176,2024-11-12 05:50:38,SHIPPED,CENTRAL
1088,4,2024-05-26 09:37:03,RETURNED,CENTRAL
1089,313,2025-01-05 16:22:45,DELIVERED,SOUTH
1090,467,2024-08-08 07:56:30,DELIVERED,WEST
1091,182,2025-02-13 20:22:36,SHIPPED,NORTH
1092,486,2026-06-24 00:00:00,CANCELLED,WEST
1093,18,2026-05-31 05:14:11,SHIPPED,SOUTH
1094,172,2024-08-15 17:00:31,PLACED,EAST
1095,360,2026-04-27 17:43:57,DELIVERED,EAST
1096,362,2025-04-12 19:05:25,CANCELLED,CENTRAL
1097,277,2026-03-17 17:14:20,PLACED,WEST
1098,146,2025-07-08 21:10:21,SHIPPED,WEST
1099,92,2024-10-28 02:57:27,DELIVERED,NORTH
1100,558,2025-11-28 21:58:30,CANCELLED,SOUTH
1101,358,2025-05-29 11:52:10,DELIVERED,EAST
1102,43,2026-06-19 05:57:12,SHIPPED,CENTRAL
1103,466,2026-05-30 06:42:23,DELIVERED,EAST
1104,9,2026-02-14 01:20:50,PLACED,SOUTH
1105,297,2026-05-17 00:59:56,SHIPPED,EAST
1106,302,2024-01-25 05:19:36,SHIPPED,CENTRAL
1107,501,2025-04-20 00:00:00,DELIVERED,NORTH
1108,,2024-08-01 22:31:42,SHIPPED,CENTRAL
1109,575,2024-08-28 20:11:55,DELIVERED,SOUTH
1110,202,2025-11-02 04:01:14,PLACED,SOUTH
1111,,2025-07-04 21:38:53,DELIVERED,WEST
1112,101,2025-02-09 20:30:45,DELIVERED,SOUTH
1113,331,2026-06-17 03:38:37,DELIVERED,EAST
1114,568,2024-11-05 22:45:47,PLACED,CENTRAL
1115,473,2026-04-27 22:02:33,DELIVERED,WEST
1116,540,2025-11-17 11:16:32,DELIVERED,EAST
1117,438,2025-12-25 18:20:24,DELIVERED,NORTH
1118,28,2025-10-15 00:00:00,PLACED,EAST
1119,595,2026-03-06 16:27:12,DELIVERED,CENTRAL
1120,55,2025-09-01 23:24:02,DELIVERED,WEST
1121,531,2025-12-15 22:16:23,PLACED,EAST
1122,110,2025-06-02 01:09:51,CANCELLED,CENTRAL
1123,340,2024-04-04 13:12:11,DELIVERED,CENTRAL
1124,55,2024-11-14 13:21:24,DELIVERED,WEST
1125,159,2025-04-12 10:04:28,DELIVERED,NORTH
1126,206,2024-06-27 00:00:00,SHIPPED,NORTH
1127,254,2024-11-13 08:37:10,PLACED,CENTRAL
1128,57,2024-07-08 05:27:31,DELIVERED,SOUTH
1129,560,2025-02-08 07:37:32,DELIVERED,CENTRAL
1130,150,2024-02-03 15:27:51,CANCELLED,SOUTH
1131,560,2024-11-07 05:37:41,SHIPPED,NORTH
1132,505,2025-07-24 15:24:20,DELIVERED,NORTH
1133,436,2024-08-18 00:00:00,DELIVERED,CENTRAL
1134,595,2025-04-15 00:00:00,DELIVERED,CENTRAL
1135,364,2024-08-04 09:36:42,DELIVERED,EAST
1136,,2024-09-02 22:23:36,CANCELLED,CENTRAL
1137,538,2025-08-29 19:31:49,SHIPPED,SOUTH
1138,577,2025-06-11 01:41:17,CANCELLED,SOUTH
1139,311,2025-09-03 00:00:00,CANCELLED,WEST
1140,484,2026-07-30 03:25:09,DELIVERED,CENTRAL
1141,539,2025-02-06 16:38:47,SHIPPED,CENTRAL
1142,414,2024-04-14 00:00:00,CANCELLED,SOUTH
1143,109,2026-02-14 20:14:43,DELIVERED,SOUTH
1144,243,2024-06-12 18:46:57,SHIPPED,WEST
1145,431,2024-04-09 00:00:00,SHIPPED,NORTH
1146,75,2025-11-16 21:22:25,DELIVERED,NORTH
1147,329,2024-06-16 05:53:35,DELIVERED,CENTRAL
1148,201,2025-01-27 05:41:37,DELIVERED,SOUTH
1149,166,2025-11-05 07:02:30,CANCELLED,SOUTH
1150,25,2024-05-29 10:49:26,CANCELLED,NORTH
1151,418,2026-06-01 19:34:27,PLACED,SOUTH
1152,541,2026-02-09 18:45:44,SHIPPED,WEST
1153,366,2026-05-17 21:44:43,CANCELLED,WEST
1154,386,2024-04-20 02:08:10,PLACED,CENTRAL
1155,121,2026-02-13 17:20:24,DELIVERED,EAST
1156,,2025-03-26 08:07:26,SHIPPED,EAST
1157,162,2025-03-23 00:00:00,DELIVERED,CENTRAL
1158,513,2025-04-30 01:07:32,PLACED,NORTH
1159,270,2024-02-16 00:00:00,DELIVERED,SOUTH
1160,61,2024-08-04 09:03:23,CANCELLED,EAST
1161,64,2025-01-01 00:26:45,CANCELLED,CENTRAL
1162,37,2025-06-21 06:03:26,RETURNED,CENTRAL
1163,83,2026-05-06 14:37:24,PLACED,NORTH
1164,509,2026-02-27 12:51:31,DELIVERED,WEST
1165,234,2024-02-03 07:27:45,PLACED,SOUTH
1166,389,2024-01-29 02:37:31,PLACED,WEST
1167,441,2025-10-25 01:30:33,PLACED,NORTH
1168,377,2025-06-30 11:38:53,DELIVERED,NORTH
1169,95,2026-07-03 00:00:00,DELIVERED,CENTRAL
1170,16,2025-01-23 05:46:56,PLACED,SOUTH
1171,290,2024-03-08 21:58:42,DELIVERED,SOUTH
1172,133,2026-07-30 13:56:05,DELIVERED,NORTH
1173,557,2024-11-15 19:03:10,DELIVERED,EAST
1174,226,2025-11-20 00:26:17,RETURNED,CENTRAL
1175,251,2026-03-29 10:10:29,SHIPPED,CENTRAL
1176,56,2025-06-22 11:30:22,DELIVERED,CENTRAL
1177,81,2024-11-12 05:04:40,CANCELLED,CENTRAL
1178,567,2024-11-23 10:03:41,DELIVERED,SOUTH
1179,,2024-12-31 05:21:31,DELIVERED,WEST
1180,22,2026-02-14 00:37:09,SHIPPED,CENTRAL
1181,87,2024-04-02 18:31:28,DELIVERED,WEST
1182,,2025-08-17 07:55:16,PLACED,SOUTH
1183,442,2026-04-07 00:00:00,SHIPPED,CENTRAL
1184,27,2025-06-06 07:07:35,RETURNED,CENTRAL
1185,29,2025-06-13 15:19:40,DELIVERED,WEST
1186,59,2024-06-18 15:39:05,RETURNED,EAST
1187,548,2025-12-21 00:37:37,DELIVERED,CENTRAL
1188,391,2025-12-26 23:25:02,RETURNED,SOUTH
1189,288,2025-03-02 00:00:00,SHIPPED,CENTRAL
1190,585,2025-09-04 00:00:00,SHIPPED,EAST
1191,13,2024-07-12 02:28:44,DELIVERED,EAST
1192,455,2025-12-19 00:00:00,PLACED,NORTH
1193,492,2026-05-14 15:51:56,PLACED,NORTH
1194,565,2025-05-02 19:45:27,DELIVERED,EAST
1195,283,2025-02-07 04:22:56,PLACED,SOUTH
1196,51,2024-12-27 10:39:28,PLACED,CENTRAL
1197,594,2025-05-07 00:00:00,DELIVERED,NORTH
1198,266,2025-02-03 00:00:00,CANCELLED,EAST
1199,46,2026-07-21 23:12:07,PLACED,CENTRAL
1200,524,2024-04-30 07:33:13,SHIPPED,EAST
1201,426,2024-04-20 21:43:49,CANCELLED,SOUTH
1202,,2026-07-31 21:21:36,SHIPPED,WEST
1203,384,2026-01-01 04:24:35,SHIPPED,NORTH
1204,46,2025-03-27 20:31:03,RETURNED,NORTH
1205,217,2025-05-01 09:25:44,DELIVERED,CENTRAL
1206,353,2024-11-29 18:53:11,DELIVERED,SOUTH
1207,81,2024-04-30 02:22:45,RETURNED,CENTRAL
1208,589,2026-05-01 15:36:31,DELIVERED,NORTH
1209,541,2024-03-20 21:30:19,DELIVERED,CENTRAL
1210,276,2024-10-29 23:00:23,SHIPPED,SOUTH
1211,371,2024-12-24 16:13:45,DELIVERED,NORTH
1212,456,2025-09-28 19:08:31,DELIVERED,CENTRAL
1213,371,2026-01-22 02:35:19,DELIVERED,WEST
1214,129,2026-04-15 03:46:24,RETURNED,CENTRAL
1215,267,2025-03-21 15:51:18,PLACED,WEST
1216,152,2026-06-13 19:16:28,CANCELLED,SOUTH
1217,465,2024-01-25 02:20:19,DELIVERED,CENTRAL
1218,482,2024-06-05 21:22:49,PLACED,WEST
1219,,2024-09-16 07:48:41,PLACED,CENTRAL
1220,433,2025-07-04 11:47:17,DELIVERED,SOUTH
1221,122,2025-06-07 05:07:23,CANCELLED,CENTRAL
1222,111,2024-03-11 00:00:00,RETURNED,WEST
1223,461,2025-11-07 19:42:21,DELIVERED,SOUTH
1224,522,2024-05-10 03:53:55,PLACED,CENTRAL
1225,465,2025-08-12 08:06:34,SHIPPED,CENTRAL
1226,100,2024-12-26 19:24:45,SHIPPED,CENTRAL
1227,538,2026-06-19 17:33:44,RETURNED,EAST
1228,327,2024-10-04 03:49:24,PLACED,SOUTH
1229,285,2026-06-12 10:41:31,SHIPPED,EAST
1230,122,2025-03-23 03:34:15,DELIVERED,SOUTH
1231,266,2026-07-30 15:39:44,RETURNED,EAST
1232,212,2026-05-07 18:08:42,DELIVERED,NORTH
1233,41,2026-04-18 14:18:42,SHIPPED,WEST
1234,27,2025-07-28 01:28:14,RETURNED,CENTRAL
1235,456,2026-03-20 04:19:55,DELIVERED,NORTH
1236,123,2025-11-21 08:37:17,DELIVERED,NORTH
1237,286,2024-06-29 22:02:30,CANCELLED,SOUTH
1238,335,2024-08-31 11:12:47,SHIPPED,CENTRAL
1239,76,2025-05-04 00:57:52,PLACED,NORTH
1240,534,2025-05-08 06:16:19,DELIVERED,NORTH
1241,9,2025-01-17 00:19:42,DELIVERED,SOUTH
1242,272,2025-12-31 07:10:22,CANCELLED,WEST
1243,204,2024-05-17 19:24:43,CANCELLED,SOUTH
1244,,2024-04-14 11:40:54,DELIVERED,SOUTH
1245,,2025-02-12 16:06:09,DELIVERED,SOUTH
1246,496,2026-04-04 01:01:28,SHIPPED,EAST
1247,300,2026-01-23 12:20:44,DELIVERED,CENTRAL
1248,493,2025-04-03 00:00:00,PLACED,EAST
1249,458,2025-05-20 11:40:52,DELIVERED,SOUTH
1250,327,2024-06-25 08:56:23,DELIVERED,SOUTH
1251,496,2026-01-29 21:44:33,DELIVERED,NORTH
1252,520,2024-11-30 03:44:21,DELIVERED,NORTH
1253,331,2025-02-10 09:21:02,DELIVERED,WEST
1254,267,2024-03-25 20:52:46,DELIVERED,EAST
1255,47,2025-04-24 06:06:38,SHIPPED,SOUTH
1256,113,2025-05-27 03:31:01,DELIVERED,NORTH
1257,93,2025-06-01 17:52:48,DELIVERED,CENTRAL
1258,51,2026-03-16 16:38:10,DELIVERED,SOUTH
1259,406,2024-12-22 06:12:31,SHIPPED,EAST
1260,221,2026-05-08 23:30:49,RETURNED,NORTH
1261,540,2024-06-08 06:14:59,DELIVERED,NORTH
1262,309,2024-02-07 15:53:43,DELIVERED,SOUTH
1263,,2024-07-11 01:44:19,DELIVERED,WEST
1264,277,2024-05-11 00:00:00,DELIVERED,WEST
1265,,2026-04-21 11:57:48,SHIPPED,CENTRAL
1266,199,2026-07-29 21:49:07,DELIVERED,WEST
1267,24,2025-04-14 09:07:00,SHIPPED,EAST
1268,591,2026-01-02 07:04:44,DELIVERED,SOUTH
1269,575,2025-03-08 17:23:28,RETURNED,CENTRAL
1270,392,2024-01-27 17:43:46,DELIVERED,EAST
1271,111,2025-12-03 13:51:39,RETURNED,WEST
1272,458,2025-07-28 11:56:58,PLACED,EAST
1273,86,2024-05-28 04:21:39,SHIPPED,WEST
1274,86,2024-08-07 13:11:07,CANCELLED,CENTRAL
1275,581,2024-12-27 00:00:00,DELIVERED,WEST
1276,346,2024-08-21 00:00:00,DELIVERED,CENTRAL
1277,6,2025-02-20 13:09:58,DELIVERED,WEST
1278,321,2025-01-01 04:59:58,DELIVERED,CENTRAL
1279,84,2024-06-12 04:19:10,PLACED,SOUTH
1280,166,2026-03-18 16:43:53,SHIPPED,WEST
1281,117,2024-03-01 16:20:05,DELIVERED,CENTRAL
1282,561,2025-10-11 13:39:46,SHIPPED,WEST
1283,278,2026-03-22 15:28:12,CANCELLED,CENTRAL
1284,145,2025-03-26 19:19:12,SHIPPED,CENTRAL
1285,381,2026-03-17 19:52:54,DELIVERED,SOUTH
1286,139,2024-09-12 03:14:39,CANCELLED,NORTH
1287,184,2024-08-21 13:25:11,RETURNED,NORTH
1288,193,2024-11-05 13:14:09,DELIVERED,EAST
1289,480,2026-07-12 10:52:07,DELIVERED,CENTRAL
1290,354,2024-01-22 22:47:07,SHIPPED,WEST
1291,314,2025-07-24 12:59:49,DELIVERED,EAST
1292,208,2024-04-30 08:31:09,PLACED,SOUTH
1293,270,2026-05-25 14:45:33,DELIVERED,CENTRAL
1294,393,2025-05-27 21:15:50,CANCELLED,CENTRAL
1295,485,2024-11-21 03:31:11,DELIVERED,SOUTH
1296,151,2024-08-10 15:51:14,CANCELLED,EAST
1297,54,2024-07-31 18:47:43,DELIVERED,WEST
1298,513,2024-07-01 05:07:49,DELIVERED,WEST
1299,364,2025-04-29 07:19:24,SHIPPED,NORTH
1300,220,2024-09-15 01:15:53,CANCELLED,SOUTH
1301,574,2025-11-17 01:47:12,DELIVERED,NORTH
1302,446,2025-06-24 21:06:34,CANCELLED,WEST
1303,355,2025-10-20 18:46:16,DELIVERED,SOUTH
1304,184,2024-01-17 13:53:48,DELIVERED,SOUTH
1305,,2025-04-27 04:12:14,RETURNED,EAST
1306,14,2026-07-31 14:11:23,DELIVERED,WEST
1307,260,2025-03-01 21:56:28,RETURNED,NORTH
1308,483,2025-12-07 00:16:09,DELIVERED,CENTRAL
1309,40,2025-07-28 00:00:00,CANCELLED,SOUTH
1310,182,2024-07-23 00:00:00,CANCELLED,NORTH
1311,64,2025-05-03 00:00:00,DELIVERED,SOUTH
1312,18,2025-05-31 18:38:58,CANCELLED,EAST
1313,174,2026-06-30 15:15:36,DELIVERED,NORTH
1314,413,2025-10-08 19:43:26,DELIVERED,NORTH
1315,514,2024-08-17 03:43:06,PLACED,WEST
1316,,2024-11-04 15:27:14,DELIVERED,NORTH
1317,575,2025-06-28 18:28:34,DELIVERED,NORTH
1318,475,2024-05-16 22:54:57,PLACED,NORTH
1319,21,2024-09-20 01:17:51,SHIPPED,EAST
1320,253,2025-04-23 02:57:23,DELIVERED,SOUTH
1321,136,2025-04-27 00:00:00,DELIVERED,SOUTH
1322,579,2025-05-05 04:13:13,CANCELLED,EAST
1323,182,2025-04-03 03:52:29,DELIVERED,NORTH
1324,593,2025-07-18 20:28:57,DELIVERED,WEST
1325,175,2024-02-27 01:26:03,DELIVERED,SOUTH
1326,216,2025-11-04 23:13:37,CANCELLED,EAST
1327,516,2026-05-06 21:33:22,DELIVERED,NORTH
1328,216,2025-02-05 02:54:36,SHIPPED,NORTH
1329,191,2026-01-08 05:06:22,DELIVERED,EAST
1330,35,2025-05-15 18:54:03,DELIVERED,NORTH
1331,487,2025-06-03 22:59:08,RETURNED,SOUTH
1332,314,2024-09-09 19:35:50,SHIPPED,NORTH
1333,468,2026-07-11 02:04:14,DELIVERED,WEST
1334,250,2025-01-27 08:40:11,DELIVERED,WEST
1335,308,2024-03-03 08:06:58,CANCELLED,CENTRAL
1336,437,2025-02-22 10:30:18,DELIVERED,NORTH
1337,171,2025-04-11 22:32:15,RETURNED,CENTRAL
1338,582,2024-08-04 18:46:17,SHIPPED,NORTH
1339,317,2024-08-07 18:02:46,DELIVERED,SOUTH
1340,152,2024-11-07 07:41:49,SHIPPED,NORTH
1341,209,2025-11-09 00:00:00,SHIPPED,CENTRAL
1342,384,2024-01-08 16:21:17,SHIPPED,WEST
1343,404,2024-11-26 02:16:16,DELIVERED,WEST
1344,99,2025-08-25 01:48:10,DELIVERED,SOUTH
1345,335,2025-03-15 22:15:35,DELIVERED,WEST
1346,547,2024-04-21 07:33:32,DELIVERED,CENTRAL
1347,,2024-10-03 18:17:14,DELIVERED,EAST
1348,2,2026-07-19 18:41:01,RETURNED,SOUTH
1349,193,2024-03-09 17:40:55,DELIVERED,EAST
1350,185,2025-10-23 07:40:06,SHIPPED,WEST
1351,,2025-10-17 03:29:27,DELIVERED,CENTRAL
1352,477,2024-05-08 09:03:36,DELIVERED,WEST
1353,13,2024-09-06 22:10:55,DELIVERED,WEST
1354,12,2026-01-25 04:35:23,DELIVERED,WEST
1355,311,2025-10-22 04:26:51,DELIVERED,CENTRAL
1356,462,2026-02-18 22:12:45,DELIVERED,EAST
1357,374,2024-06-22 11:26:20,RETURNED,CENTRAL
1358,82,2024-08-21 00:00:00,RETURNED,CENTRAL
1359,528,2025-12-07 19:13:58,DELIVERED,NORTH
1360,502,2025-12-15 23:23:25,CANCELLED,EAST
1361,346,2025-04-05 01:03:55,PLACED,EAST
1362,366,2025-10-09 00:00:00,SHIPPED,NORTH
1363,366,2024-02-26 21:00:26,DELIVERED,SOUTH
1364,97,2024-07-14 19:39:25,DELIVERED,WEST
1365,354,2025-12-12 12:37:43,SHIPPED,CENTRAL
1366,42,2024-04-28 21:28:27,PLACED,CENTRAL
1367,104,2025-08-16 06:44:54,DELIVERED,EAST
1368,310,2025-10-18 09:03:24,SHIPPED,EAST
1369,82,2025-11-04 07:38:18,DELIVERED,CENTRAL
1370,311,2026-03-09 12:47:03,DELIVERED,NORTH
1371,485,2024-11-30 07:34:58,DELIVERED,SOUTH
1372,47,2026-07-28 05:57:47,SHIPPED,EAST
1373,417,2024-11-17 00:00:00,DELIVERED,SOUTH
1374,474,2026-07-19 15:18:02,DELIVERED,NORTH
1375,19,2025-05-19 06:17:40,DELIVERED,CENTRAL
1376,431,2026-07-13 15:48:40,DELIVERED,CENTRAL
1377,,2025-06-13 02:20:18,CANCELLED,SOUTH
1378,511,2024-11-23 05:07:52,SHIPPED,WEST
1379,34,2026-06-06 12:06:11,DELIVERED,CENTRAL
1380,86,2024-11-18 10:04:10,DELIVERED,EAST
1381,323,2025-12-02 09:06:34,PLACED,CENTRAL
1382,361,2026-05-27 12:42:59,RETURNED,NORTH
1383,291,2026-05-14 09:34:03,RETURNED,WEST
1384,135,2025-08-10 20:50:59,CANCELLED,NORTH
1385,217,2024-06-20 20:41:18,SHIPPED,SOUTH
1386,411,2026-05-04 12:06:33,DELIVERED,WEST
1387,286,2025-05-11 04:13:31,DELIVERED,EAST
1388,546,2025-09-01 05:16:58,DELIVERED,WEST
1389,461,2024-08-31 20:11:01,SHIPPED,EAST
1390,,2025-06-02 22:28:02,DELIVERED,NORTH
1391,429,2025-10-11 18:13:12,DELIVERED,CENTRAL
1392,516,2024-05-05 01:28:27,DELIVERED,NORTH
1393,256,2024-09-15 14:02:11,DELIVERED,NORTH
1394,24,2026-07-23 03:40:35,DELIVERED,CENTRAL
1395,198,2024-09-07 16:39:19,DELIVERED,SOUTH
1396,205,2025-05-16 08:01:49,PLACED,NORTH
1397,473,2025-12-14 07:57:11,DELIVERED,SOUTH
1398,473,2026-02-16 01:21:52,CANCELLED,EAST
1399,164,2025-01-15 09:10:16,RETURNED,NORTH
1400,417,2026-03-18 10:20:14,CANCELLED,NORTH
1401,267,2026-04-14 17:32:28,DELIVERED,CENTRAL
1402,450,2026-01-16 21:48:18,PLACED,WEST
1403,41,2025-07-18 11:32:14,RETURNED,WEST
1404,128,2024-06-09 23:20:45,SHIPPED,CENTRAL
1405,115,2024-09-19 11:02:30,DELIVERED,SOUTH
1406,495,2024-11-22 08:32:09,SHIPPED,NORTH
1407,504,2025-01-15 04:08:15,SHIPPED,WEST
1408,462,2025-02-04 16:01:12,DELIVERED,SOUTH
1409,296,2024-02-10 07:07:53,DELIVERED,EAST
1410,315,2024-09-02 21:56:34,SHIPPED,WEST
1411,159,2024-07-18 16:48:23,SHIPPED,WEST
1412,234,2024-02-13 12:05:27,DELIVERED,SOUTH
1413,266,2025-07-19 16:56:08,DELIVERED,CENTRAL
1414,175,2025-06-18 17:12:39,DELIVERED,CENTRAL
1415,384,2025-08-10 04:04:07,DELIVERED,SOUTH
1416,494,2024-09-29 10:54:52,DELIVERED,NORTH
1417,317,2024-11-16 16:14:26,SHIPPED,NORTH
1418,366,2026-02-13 20:14:53,RETURNED,NORTH
1419,537,2024-12-20 18:17:59,DELIVERED,NORTH
1420,102,2025-05-26 21:12:45,SHIPPED,CENTRAL
1421,551,2024-05-03 10:00:34,PLACED,CENTRAL
1422,251,2025-02-01 19:03:31,SHIPPED,SOUTH
1423,468,2024-10-02 00:00:00,DELIVERED,CENTRAL
1424,195,2024-04-08 21:44:59,PLACED,EAST
1425,234,2025-01-13 22:45:52,DELIVERED,WEST
1426,53,2025-05-10 07:54:01,PLACED,WEST
1427,86,2026-01-09 11:54:04,DELIVERED,SOUTH
1428,308,2026-06-03 00:00:00,DELIVERED,NORTH
1429,454,2024-10-29 14:37:27,DELIVERED,WEST
1430,258,2025-09-24 12:21:20,DELIVERED,SOUTH
1431,495,2026-03-09 18:46:27,DELIVERED,EAST
1432,255,2025-06-13 22:42:22,DELIVERED,EAST
1433,115,2024-10-10 00:10:23,SHIPPED,CENTRAL
1434,168,2024-10-04 00:00:00,DELIVERED,EAST
1435,454,2025-06-15 22:46:47,DELIVERED,SOUTH
1436,112,2024-12-26 02:14:05,DELIVERED,EAST
1437,484,2024-06-08 21:01:41,RETURNED,SOUTH
